uniqueID,siteID,year,replicate,grazing.compare,last.grazed (year),grazing.estimate,grazing.value,Taxa,Genus,Species,Status,Estimate,Stat,Value,Functional Group,Unit,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Peromyscus,boylii,NA,abundance,mean,0.14,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Peromyscus,maniculatus,NA,abundance,mean,2.31,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Peromyscus,maniculatus,NA,abundance,mean,1.25,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Reithrodontomys,fulvescens,NA,abundance,mean,0.19,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Reithrodontomys,fulvescens,NA,abundance,mean,0.6,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Reithrodontomys,megalotis,NA,abundance,mean,0.37,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Reithrodontomys,megalotis,NA,abundance,mean,0.83,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,arizonae,NA,abundance,mean,0.6,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,arizonae,NA,abundance,mean,2.73,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Chaetodipus,baileyi,NA,abundance,se,1.55,Heteromyidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Chaetodipus,baileyi,NA,abundance,se,0.56,Heteromyidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Chaetodipus,hispidus,NA,abundance,se,0.64,Heteromyidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Chaetodipus,hispidus,NA,abundance,se,0.47,Heteromyidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Chaetodipus,intermedius,NA,abundance,se,0,Heteromyidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Chaetodipus,intermedius,NA,abundance,se,0,Heteromyidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Dipodomys,merriami,NA,abundance,se,0.14,Heteromyidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Dipodomys,merriami,NA,abundance,se,0.14,Heteromyidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Perognathus,flavus,NA,abundance,se,0.58,Heteromyidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Perognathus,flavus,NA,abundance,se,0.28,Heteromyidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Baiomys,taylori,NA,abundance,se,0.16,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Baiomys,taylori,NA,abundance,se,0.26,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Neotoma,albigula,NA,abundance,se,0.11,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Neotoma,albigula,NA,abundance,se,0.1,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Onychomys,torridus,NA,abundance,se,0.14,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Onychomys,torridus,NA,abundance,se,0.14,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Peromyscus,boylii,NA,abundance,se,0.23,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Peromyscus,boylii,NA,abundance,se,0.1,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Peromyscus,maniculatus,NA,abundance,se,0.52,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Peromyscus,maniculatus,NA,abundance,se,0.68,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Reithrodontomys,fulvescens,NA,abundance,se,0.09,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Reithrodontomys,fulvescens,NA,abundance,se,0.24,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Reithrodontomys,megalotis,NA,abundance,se,0.14,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Reithrodontomys,megalotis,NA,abundance,se,0.45,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,arizonae,NA,abundance,se,0.32,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,arizonae,NA,abundance,se,0.8,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2001,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,mean,0.28,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2001,6,ungrazed,33,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,mean,2.61,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2002,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,mean,0.09,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2002,6,ungrazed,34,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,mean,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2003,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,mean,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2003,6,ungrazed,35,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,mean,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2004,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,mean,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2004,6,ungrazed,36,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,mean,0.14,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2005,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,mean,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2005,6,ungrazed,37,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,mean,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2006,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,mean,0.28,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2006,6,ungrazed,38,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,mean,1.07,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,mean,1.95,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,mean,5.83,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2001,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,se,0.28,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2001,6,ungrazed,33,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,se,1.18,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2002,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,se,0.09,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2002,6,ungrazed,34,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,se,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2003,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,se,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2003,6,ungrazed,35,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,se,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2004,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,se,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2004,6,ungrazed,36,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,se,0.14,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2005,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,se,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2005,6,ungrazed,37,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,se,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2006,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,se,0.14,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2006,6,ungrazed,38,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,se,0.73,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,se,0.81,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,fulviventer,NA,abundance,se,1.19,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2001,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,mean,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2001,6,ungrazed,33,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,mean,0.65,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2002,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,mean,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2002,6,ungrazed,34,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,mean,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2003,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,mean,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2003,6,ungrazed,35,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,mean,0.05,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2004,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,mean,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2004,6,ungrazed,36,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,mean,0.05,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2005,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,mean,0.05,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2005,6,ungrazed,37,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,mean,0.05,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2006,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,mean,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2006,6,ungrazed,38,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,mean,0.51,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,mean,0.05,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,mean,0.14,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2001,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,se,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2001,6,ungrazed,33,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,se,0.42,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2002,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,se,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2002,6,ungrazed,34,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,se,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2003,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,se,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2003,6,ungrazed,35,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,se,0.05,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2004,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,se,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2004,6,ungrazed,36,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,se,0.05,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2005,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,se,0.05,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2005,6,ungrazed,37,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,se,0.05,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2006,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,se,0,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2006,6,ungrazed,38,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,se,0.24,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,se,0.05,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2007,6,ungrazed,39,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,mammalia,Sigmodon,ochrognathus,NA,abundance,se,0.06,Cricetidae,captures/100 trap nights,,,,,
1397,Sonoita Plain,2001,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,plants,NA,NA,NA,percent grass canopy,mean,38.08118081,NA,NA,,,,,
1397,Sonoita Plain,2001,6,ungrazed,33,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,plants,NA,NA,NA,percent grass canopy,mean,55.49815498,NA,NA,,,,,
1397,Sonoita Plain,2002,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,plants,NA,NA,NA,percent grass canopy,mean,27.30627306,NA,NA,,,,,
1397,Sonoita Plain,2002,6,ungrazed,34,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,plants,NA,NA,NA,percent grass canopy,mean,24.35424354,NA,NA,,,,,
1397,Sonoita Plain,2003,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,plants,NA,NA,NA,percent grass canopy,mean,25.09225092,NA,NA,,,,,
1397,Sonoita Plain,2003,6,ungrazed,35,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,plants,NA,NA,NA,percent grass canopy,mean,21.10701107,NA,NA,,,,,
1397,Sonoita Plain,2004,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,plants,NA,NA,NA,percent grass canopy,mean,46.19926199,NA,NA,,,,,
1397,Sonoita Plain,2004,6,ungrazed,36,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,plants,NA,NA,NA,percent grass canopy,mean,43.54243542,NA,NA,,,,,
1397,Sonoita Plain,2005,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,plants,NA,NA,NA,percent grass canopy,mean,27.74907749,NA,NA,,,,,
1397,Sonoita Plain,2005,6,ungrazed,37,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,plants,NA,NA,NA,percent grass canopy,mean,59.48339483,NA,NA,,,,,
1397,Sonoita Plain,2006,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,plants,NA,NA,NA,percent grass canopy,mean,33.2103321,NA,NA,,,,,
1397,Sonoita Plain,2006,6,ungrazed,38,0,cow-calf unit/13 ha in one ranch and animal/12 ha for another,plants,NA,NA,NA,percent grass canopy,mean,60.95940959,NA,NA,,,,,
1397,Sonoita Plain,2007,6,grazed,0,1,cow-calf unit/13 ha in one ranch and animal/12 ha for another,plants,NA,NA,NA,percent grass canopy,mean,29.81549815,NA,NA,,,,,
